"X:","Y:","Z:","Roll:","Pitch:","Yaw:","Graph 0"
0.380000,0.160000,2.220000,-65.500000,50.590000,-45.860000,0.040000
0.450000,0.240000,2.230000,-68.610000,48.790000,-48.700000,0.280000
0.550000,0.320000,2.110000,-71.390000,46.960000,-51.170000,0.770000
0.660000,0.360000,1.980000,-73.490000,44.940000,-53.330000,4.000000
0.660000,0.450000,1.850000,-74.870000,42.590000,-55.000000,5.000000
0.820000,0.650000,1.630000,-75.660000,40.150000,-55.990000,0.300000
0.760000,0.890000,1.430000,-76.000000,37.550000,-56.480000,0.340000
0.750000,1.040000,1.340000,-75.950000,34.890000,-56.750000,0.330000
0.810000,1.130000,1.140000,-75.710000,32.180000,-57.010000,0.100000
0.920000,1.180000,0.950000,-75.530000,29.620000,-57.120000,0.440000
0.860000,1.340000,0.810000,-75.400000,27.240000,-57.220000,0.000000
0.840000,1.420000,0.740000,-75.230000,25.050000,-58.020000,46.000000
0.910000,1.390000,0.720000,-75.000000,23.050000,-58.520000,0.050000
0.970000,1.330000,0.670000,-74.760000,21.390000,-58.980000,1.000000
1.030000,1.230000,0.690000,-74.470000,19.980000,-59.280000,4.000000
1.080000,1.130000,0.690000,-74.200000,18.740000,-59.340000,2.000000
1.130000,1.070000,0.730000,-74.020000,17.560000,-59.220000,18.690000
1.170000,1.120000,0.800000,-73.950000,16.430000,-58.940000,0.000000
1.180000,1.120000,0.850000,-73.990000,15.380000,-58.490000,10.000000
1.220000,1.040000,0.860000,-74.170000,14.430000,-57.930000,0.920000
1.190000,0.970000,0.850000,-74.460000,13.600000,-57.270000,0.000000
1.170000,0.890000,0.890000,-74.710000,12.950000,-56.530000,5.000000
1.100000,0.770000,0.920000,-74.780000,12.530000,-55.630000,2.000000
1.000000,0.680000,0.930000,-74.620000,12.360000,-54.690000,0.000000
0.930000,0.660000,0.990000,-74.280000,12.380000,-53.770000,1.000000
0.880000,0.650000,1.060000,-73.890000,12.570000,-52.890000,5.000000
0.810000,0.650000,1.050000,-73.450000,12.920000,-52.080000,0.010000
0.780000,0.680000,1.040000,-73.030000,13.400000,-51.340000,1.000000
0.760000,0.710000,1.070000,-72.720000,13.960000,-50.460000,0.030000
0.770000,0.760000,1.000000,-72.550000,14.610000,-49.720000,13.000000
0.790000,0.780000,0.950000,-72.550000,15.610000,-48.880000,2.000000
0.780000,0.790000,0.980000,-72.680000,16.560000,-47.930000,0.010000
0.690000,0.870000,0.960000,-72.810000,17.690000,-46.940000,0.000000
0.550000,0.880000,0.900000,-72.860000,18.990000,-45.980000,1.000000
0.430000,0.890000,0.910000,-72.860000,20.350000,-45.080000,0.020000
0.340000,0.910000,0.870000,-72.890000,21.770000,-44.290000,0.020000
0.310000,0.950000,0.860000,-73.040000,23.390000,-43.580000,2.000000
0.260000,0.950000,0.660000,-73.370000,25.260000,-42.750000,1.000000
0.250000,1.010000,0.600000,-73.920000,27.440000,-41.580000,14.000000
0.160000,1.050000,0.620000,-74.600000,30.050000,-39.890000,41.000000
0.050000,1.010000,0.750000,-75.000000,33.190000,-37.610000,0.920000
-0.280000,0.990000,1.040000,-74.620000,36.830000,-35.090000,0.000000
-0.660000,0.970000,1.270000,-73.090000,40.900000,-32.770000,1.000000
-0.880000,0.910000,1.500000,-70.450000,45.020000,-30.920000,2.000000
-1.000000,0.880000,1.730000,-67.040000,48.890000,-29.050000,0.780000
-1.040000,0.940000,2.070000,-63.300000,52.600000,-26.540000,0.010000
-1.020000,0.930000,2.400000,-59.400000,56.340000,-23.240000,0.700000
-0.960000,0.870000,2.670000,-55.260000,60.170000,-19.910000,92.000000
-0.830000,0.840000,2.880000,-50.850000,63.950000,-17.240000,-13.820000
-0.720000,0.770000,2.980000,-46.670000,67.410000,-15.230000,0.070000
-0.570000,0.610000,3.030000,-42.980000,70.630000,-13.400000,3.000000
-0.420000,0.470000,3.010000,-39.440000,73.600000,-9.950000,1.000000
-0.250000,0.330000,2.970000,-35.400000,76.230000,-4.040000,69.000000
-0.030000,0.240000,2.920000,-29.340000,78.570000,4.340000,5.000000
0.200000,0.140000,2.880000,-20.520000,80.730000,18.380000,4.000000
0.490000,0.020000,2.850000,-9.140000,82.890000,43.070000,0.000000
0.800000,-0.070000,2.740000,7.930000,85.010000,81.670000,0.010000
1.090000,-0.210000,2.530000,35.690000,86.540000,103.850000,0.230000
1.290000,-0.390000,2.390000,78.350000,87.140000,116.500000,0.690000
1.560000,-0.550000,2.200000,103.800000,86.930000,127.180000,1.890000
1.670000,-0.670000,2.030000,119.480000,86.980000,146.780000,8.000000
1.750000,-0.700000,1.880000,132.950000,87.590000,-175.030000,6.000000
1.740000,-0.700000,1.680000,155.120000,88.550000,99.520000,50.000000
1.730000,-0.630000,0.430000,-164.360000,88.900000,94.020000,3.170000
1.710000,-0.560000,0.740000,109.940000,78.500000,86.780000,27.940000
2.650000,-0.450000,1.000000,104.360000,78.060000,79.960000,13.000000
2.470000,-0.150000,1.240000,96.910000,77.610000,75.130000,9.000000
2.240000,-0.670000,1.310000,89.680000,77.190000,71.770000,89.530000
1.910000,-0.920000,1.390000,84.360000,77.270000,69.460000,89.410000
1.750000,-1.100000,1.360000,80.530000,77.840000,69.320000,6.000000
1.550000,-1.200000,1.270000,77.610000,78.730000,71.390000,97.000000
1.420000,-1.060000,1.260000,76.620000,79.760000,74.570000,0.000000
1.440000,-0.780000,1.250000,77.690000,80.790000,76.580000,0.530000
1.380000,-0.520000,1.260000,79.960000,81.710000,73.170000,69.000000
1.300000,-0.320000,1.150000,81.250000,82.530000,66.290000,5.000000
1.150000,-0.240000,1.080000,77.490000,83.320000,57.970000,48.000000
0.920000,-0.250000,1.120000,70.540000,83.600000,51.130000,0.350000
0.830000,-0.520000,1.180000,62.130000,83.630000,46.660000,65.000000
0.800000,-0.580000,1.170000,54.990000,83.720000,44.430000,34.860000
0.730000,-0.500000,1.140000,50.010000,83.990000,43.810000,31.000000
0.610000,-0.450000,0.920000,46.940000,84.330000,44.450000,0.890000
0.380000,-0.410000,0.730000,45.270000,84.840000,46.730000,6.000000
0.310000,-0.610000,0.670000,44.940000,85.580000,51.610000,0.800000
0.210000,-0.760000,0.640000,46.490000,86.510000,60.440000,1.920000
0.130000,-0.930000,0.630000,50.990000,87.550000,72.790000,0.830000
0.140000,-1.020000,0.640000,59.910000,88.680000,94.650000,0.910000
0.160000,-1.070000,0.660000,72.800000,90.000000,-109.570000,1.920000
0.150000,-1.200000,0.680000,95.460000,90.000000,-113.280000,0.630000
0.090000,-1.330000,0.660000,-107.650000,90.000000,-120.610000,0.800000
0.090000,-1.380000,0.600000,-110.390000,89.130000,-127.970000,55.000000
0.160000,-1.520000,0.540000,-116.670000,87.880000,-134.600000,0.510000
0.270000,-1.620000,0.520000,-122.900000,86.740000,-139.370000,109.000000
0.420000,-1.690000,0.560000,-128.160000,85.630000,-141.250000,-70.980000
0.630000,-1.790000,0.670000,-131.230000,84.700000,-139.570000,7.000000
0.830000,-1.890000,0.810000,-131.150000,84.140000,-133.640000,89.540000
0.940000,-1.910000,0.950000,-127.350000,83.920000,-123.900000,48.000000
0.990000,-1.910000,1.100000,-119.270000,83.730000,-113.030000,0.780000
1.020000,-1.880000,1.160000,-107.460000,83.420000,-104.250000,69.050000
1.050000,-1.850000,1.200000,-94.630000,82.720000,-98.420000,0.000000
1.070000,-1.000000,1.230000,-84.010000,81.590000,-95.130000,169.420000
1.150000,-1.650000,1.220000,-76.480000,80.170000,-93.110000,0.360000
1.200000,-1.490000,1.220000,-71.590000,78.670000,-91.810000,-0.020000
1.270000,-1.280000,1.220000,-68.040000,77.380000,-92.020000,55.000000
1.320000,-1.040000,1.130000,-65.200000,76.240000,-93.820000,0.170000
1.390000,-0.840000,0.870000,-63.920000,75.090000,-96.730000,0.110000
1.520000,-0.590000,0.380000,-64.550000,73.880000,-100.150000,5.000000
1.700000,-0.340000,-0.130000,-66.880000,72.660000,-103.490000,33.210000
1.890000,-0.080000,-0.590000,-70.180000,71.450000,-106.980000,23.000000
1.960000,0.360000,-0.910000,-73.570000,70.350000,-110.290000,21.000000
1.860000,0.780000,-0.910000,-76.790000,69.780000,-113.010000,-0.880000
1.800000,0.700000,-0.580000,-79.450000,70.100000,-116.220000,10.000000
1.780000,0.590000,-0.110000,-81.310000,70.980000,-120.020000,0.730000
1.680000,0.500000,0.340000,-83.530000,71.860000,-123.930000,9.000000
1.580000,0.010000,0.560000,-86.590000,72.630000,-127.260000,7.000000
1.520000,-0.450000,0.690000,-90.190000,73.310000,-129.680000,90.000000
1.430000,-0.770000,0.780000,-93.650000,73.910000,-130.810000,3.000000
1.330000,-0.990000,0.850000,-96.550000,74.480000,-130.740000,0.020000
1.220000,-1.290000,0.880000,-98.380000,75.060000,-129.320000,1.050000
1.090000,-1.450000,0.990000,-99.010000,75.650000,-126.960000,14.000000
0.910000,-1.550000,1.040000,-98.210000,76.360000,-125.320000,177.500000
0.620000,-1.800000,1.040000,-96.480000,76.980000,-125.350000,0.770000
0.390000,-2.120000,1.050000,-95.500000,77.270000,-126.560000,0.500000
0.280000,-2.300000,1.070000,-96.280000,77.200000,-128.000000,-0.660000
0.290000,-2.520000,1.090000,-98.500000,76.910000,-128.580000,0.680000
0.320000,-2.500000,1.180000,-101.080000,76.610000,-127.460000,0.330000
0.420000,-2.490000,1.230000,-102.850000,76.270000,-124.540000,33.280000
0.390000,-2.480000,1.240000,-102.890000,75.840000,-121.040000,0.000000
0.340000,-2.440000,1.240000,-101.150000,75.190000,-117.970000,0.490000
0.310000,-2.380000,1.270000,-98.770000,74.360000,-115.420000,0.000000
0.360000,-2.330000,1.350000,-96.750000,73.310000,-113.310000,4.000000
0.380000,-2.300000,1.360000,-95.200000,72.110000,-111.550000,0.500000
0.450000,-2.300000,1.320000,-93.980000,70.920000,-110.050000,5.000000
0.540000,-2.260000,1.300000,-92.930000,69.720000,-108.760000,1.000000
0.620000,-2.090000,1.320000,-91.930000,68.460000,-107.820000,40.000000
0.720000,-1.900000,1.340000,-90.930000,67.090000,-107.250000,33.000000
0.800000,-1.770000,1.390000,-90.060000,65.740000,-106.790000,4.000000
0.910000,-1.670000,1.420000,-89.280000,64.310000,-106.210000,2.000000
1.010000,-1.600000,1.500000,-88.560000,62.780000,-105.490000,8.000000
1.090000,-1.510000,1.450000,-87.680000,61.030000,-104.730000,171.350000
1.130000,-1.390000,1.330000,-86.670000,59.200000,-103.940000,171.950000
1.170000,-1.210000,1.170000,-85.630000,57.300000,-103.020000,4.000000
1.270000,-1.000000,1.070000,-84.570000,55.310000,-102.160000,67.400000
1.280000,-0.780000,0.850000,-83.380000,53.370000,-101.490000,0.290000
1.310000,-0.510000,0.630000,-82.260000,51.720000,-101.240000,151.870000
1.380000,-0.300000,0.340000,-81.170000,50.200000,-101.470000,6.000000
1.440000,-0.110000,0.000000,-80.420000,48.980000,-102.400000,6.000000
1.460000,0.100000,-0.380000,-80.120000,47.900000,-103.800000,0.340000
1.570000,0.310000,-0.630000,-80.440000,46.800000,-105.530000,0.000000
1.680000,0.420000,0.850000,-81.290000,45.810000,-89.240000,7.000000
1.720000,0.460000,0.970000,-82.680000,45.020000,-86.910000,10.000000
1.230000,0.490000,1.000000,-77.000000,58.690000,-84.390000,0.410000
1.080000,0.360000,1.040000,-76.020000,59.980000,-81.800000,-120.690000
0.980000,-0.700000,1.120000,-74.490000,61.250000,-79.100000,0.010000
0.930000,-0.970000,1.120000,-72.720000,62.300000,-75.940000,177.700000
0.880000,-1.110000,1.030000,-70.600000,63.090000,-72.010000,91.000000
0.850000,-1.140000,0.970000,-67.890000,63.680000,-67.720000,0.020000
0.830000,-1.280000,1.020000,-64.450000,64.080000,-63.830000,0.310000
0.870000,-1.350000,1.130000,-60.710000,64.220000,-60.140000,0.160000
0.850000,-1.390000,1.240000,-57.330000,64.210000,-56.860000,0.630000
0.790000,-1.400000,1.380000,-54.150000,64.240000,-54.020000,0.510000
0.760000,-1.360000,1.510000,-51.410000,64.490000,-51.560000,0.410000
0.760000,-1.310000,1.610000,-49.090000,65.060000,-49.390000,64.000000
0.770000,-1.240000,1.730000,-47.090000,65.920000,-47.420000,0.040000
0.810000,-1.170000,1.810000,-45.280000,67.010000,-45.350000,0.390000
0.850000,-1.110000,1.840000,-43.490000,68.150000,-43.180000,5.000000
0.920000,-1.090000,1.860000,-41.420000,69.260000,-41.150000,80.000000
0.960000,-1.110000,1.890000,-39.070000,70.180000,-39.440000,6.000000
0.980000,-1.200000,1.890000,-36.640000,70.790000,-38.180000,121.360000
0.990000,-1.280000,1.840000,-34.380000,71.150000,-37.550000,0.310000
1.000000,-1.320000,1.780000,-32.500000,71.340000,-37.570000,0.090000
1.030000,-1.370000,1.730000,-31.200000,71.420000,-38.120000,-119.410000
1.030000,-1.380000,1.680000,-30.550000,71.420000,-39.150000,0.040000
1.050000,-1.350000,1.640000,-30.420000,71.340000,-40.410000,0.000000
1.090000,-1.300000,1.600000,-30.670000,71.200000,-41.570000,0.330000
1.130000,-1.290000,1.600000,-31.060000,70.990000,-42.600000,0.610000
1.140000,-1.310000,1.650000,-31.380000,70.780000,-43.970000,3.000000
1.110000,-1.370000,1.760000,-31.650000,70.700000,-46.170000,0.280000
1.130000,-1.480000,1.910000,-32.350000,70.880000,-49.000000,0.510000
1.120000,-1.660000,2.030000,-33.950000,71.280000,-52.780000,0.010000
1.060000,-1.780000,2.170000,-36.240000,71.820000,-58.140000,68.000000
1.080000,-1.870000,2.270000,-39.510000,72.360000,-64.270000,-116.800000
1.060000,-1.950000,2.100000,-44.360000,72.630000,-69.790000,1.000000
1.220000,-1.870000,1.660000,-49.930000,72.180000,-73.360000,0.310000
1.280000,-1.910000,0.940000,-54.750000,70.770000,-74.720000,0.250000
1.480000,-1.600000,0.010000,-57.530000,68.590000,-74.350000,0.000000
1.570000,-1.060000,-0.390000,-58.190000,66.050000,-73.360000,22.020000
1.740000,-0.460000,-0.700000,-57.220000,63.800000,-72.840000,40.000000
1.610000,0.280000,-1.000000,-55.720000,62.230000,-73.340000,38.000000
1.640000,1.160000,-1.040000,-55.020000,61.680000,-75.130000,94.000000
1.640000,1.070000,-0.550000,-55.800000,62.000000,-78.170000,-120.070000
1.670000,0.910000,0.020000,-58.400000,63.080000,-81.970000,1.040000
1.500000,0.790000,0.410000,-62.500000,64.700000,-85.670000,14.000000
1.350000,0.770000,0.600000,-67.520000,66.600000,-88.160000,-1.210000
1.300000,0.390000,0.780000,-72.360000,68.490000,-88.590000,4.000000
1.300000,0.030000,0.890000,-75.760000,70.010000,-87.000000,21.000000
1.280000,-0.270000,0.920000,-76.940000,71.200000,-85.400000,9.000000
1.240000,-0.270000,0.860000,-76.240000,72.350000,-84.370000,3.960000
1.200000,-0.220000,0.800000,-75.200000,73.480000,-84.690000,0.000000
1.130000,-0.240000,0.760000,-75.090000,74.670000,-86.510000,6.000000
1.080000,-0.290000,0.710000,-76.420000,75.980000,-89.520000,2.000000
1.050000,-0.450000,0.690000,-79.270000,77.420000,-93.160000,0.850000
1.050000,-0.650000,0.710000,-83.250000,78.850000,-96.950000,2.000000
1.050000,-0.790000,0.770000,-87.820000,80.240000,-101.020000,0.950000
1.090000,-0.950000,0.820000,-92.400000,81.530000,-106.630000,0.030000
1.110000,-1.090000,0.750000,-97.010000,82.760000,-117.290000,1.040000
1.180000,-1.140000,0.690000,-102.960000,83.980000,-134.510000,0.810000
1.340000,-1.260000,0.650000,-113.920000,85.060000,-153.880000,6.000000
1.500000,-1.420000,0.630000,-131.670000,85.660000,-171.220000,5.000000
1.690000,-1.550000,0.780000,-152.070000,85.570000,177.020000,2.000000
1.870000,-1.580000,1.020000,-171.330000,84.710000,171.450000,1.000000
2.020000,-1.540000,1.260000,174.200000,83.150000,172.200000,0.230000
2.140000,-1.550000,1.440000,165.610000,81.430000,177.430000,20.500000
2.320000,-1.670000,1.560000,162.350000,79.590000,-173.400000,27.820000
2.540000,-1.760000,1.610000,163.920000,78.400000,-159.180000,36.330000
2.690000,-1.660000,1.620000,168.970000,77.590000,-142.040000,22.000000
2.640000,-1.490000,1.540000,177.740000,76.950000,-123.420000,73.000000
2.380000,-1.060000,1.210000,-170.750000,76.000000,-107.470000,0.980000
1.740000,-0.400000,0.650000,-157.980000,74.250000,-94.920000,83.000000
0.940000,0.320000,0.240000,-147.940000,71.860000,-86.100000,0.790000
0.060000,1.100000,0.060000,-141.140000,69.170000,-79.540000,3.000000
-0.600000,1.770000,-0.240000,-138.080000,66.690000,-73.510000,0.150000
-0.830000,2.150000,-0.330000,-137.360000,64.530000,-67.330000,0.690000
-0.990000,2.300000,-0.240000,-137.310000,62.440000,-60.580000,0.670000
-1.150000,2.190000,-0.120000,-137.170000,60.680000,-53.760000,0.000000
-1.410000,2.010000,-0.210000,-136.570000,59.340000,-47.980000,0.400000
-1.650000,1.910000,-0.440000,-136.070000,58.240000,-42.530000,1.240000
-1.090000,1.590000,-0.930000,-132.480000,57.330000,-38.380000,-179.570000
-0.850000,1.010000,-0.550000,-124.090000,55.840000,-36.700000,-0.020000
-1.140000,-0.090000,-0.230000,-115.460000,51.510000,-35.280000,2.000000
-1.280000,-0.370000,-0.400000,-108.870000,46.190000,-32.600000,-0.020000
-1.400000,-0.270000,-1.110000,-102.630000,41.000000,-29.070000,8.000000
-1.170000,0.210000,-1.420000,-95.640000,37.370000,-28.460000,0.000000
-0.090000,0.910000,-1.280000,-88.340000,34.570000,-33.400000,60.000000
1.000000,0.920000,0.590000,-82.750000,33.040000,2.420000,0.000000
1.020000,0.710000,0.440000,-83.910000,34.190000,6.360000,0.150000
-0.640000,1.080000,0.290000,-108.900000,43.470000,10.100000,-0.020000
-0.620000,1.340000,-0.020000,-108.580000,45.000000,13.170000,0.000000
-0.500000,1.370000,-0.180000,-107.900000,46.630000,15.160000,1.160000
-0.690000,0.760000,-0.230000,-108.140000,48.010000,16.140000,1.000000
-0.890000,0.360000,-0.110000,-109.700000,49.120000,16.230000,-0.020000
-1.080000,0.180000,-0.010000,-112.620000,50.320000,15.290000,0.000000
-1.150000,0.040000,0.080000,-116.660000,51.780000,13.450000,1.000000
-1.060000,-0.120000,0.110000,-121.060000,53.380000,11.080000,0.000000
-0.870000,-0.280000,0.150000,-125.210000,54.880000,8.150000,0.000000
-0.790000,-0.310000,0.130000,-129.110000,56.180000,4.390000,2.000000
-0.820000,-0.330000,0.070000,-133.280000,57.260000,0.040000,11.000000
-0.920000,-0.360000,-0.020000,-137.860000,58.090000,-4.530000,-0.020000
-1.050000,-0.340000,-0.100000,-142.740000,58.620000,-9.440000,7.000000
-1.140000,-0.220000,-0.170000,-148.060000,59.000000,-14.050000,10.000000
-1.210000,-0.100000,-0.250000,-153.160000,59.190000,-18.730000,0.000000
-1.200000,0.100000,-0.310000,-158.240000,59.130000,-22.750000,0.020000
-1.160000,0.260000,-0.410000,-162.430000,58.880000,-26.330000,8.000000
-1.150000,0.380000,-0.590000,-165.900000,58.580000,-29.560000,11.000000
-1.150000,0.440000,-0.710000,-168.780000,58.240000,-32.510000,0.000000
-1.150000,0.450000,-0.710000,-171.350000,57.840000,-35.770000,0.000000
-1.260000,0.430000,-0.820000,-174.300000,57.380000,-39.050000,0.120000
-1.340000,0.360000,-0.900000,-177.670000,56.540000,-42.100000,0.000000
-1.510000,0.340000,-0.890000,178.840000,55.510000,-44.890000,1.110000
-1.500000,0.380000,-0.900000,175.290000,54.160000,-47.150000,0.030000
-1.430000,0.390000,-0.890000,172.300000,52.500000,-49.380000,0.000000
-1.350000,0.370000,-0.880000,169.530000,51.120000,-51.660000,49.900000
-1.250000,0.280000,-0.880000,167.050000,50.010000,-53.780000,0.000000
-1.220000,0.130000,-0.910000,164.910000,49.050000,-55.600000,0.000000
-1.170000,0.020000,-0.930000,163.020000,47.900000,-57.050000,2.000000
-1.180000,-0.090000,-0.940000,161.340000,46.370000,-58.250000,0.000000
-1.210000,-0.150000,-0.960000,159.730000,44.520000,-59.240000,-0.010000
-1.250000,-0.160000,-0.980000,158.210000,42.470000,-60.020000,0.420000
-1.280000,-0.150000,-1.010000,156.840000,40.580000,-60.580000,0.610000
-1.260000,-0.120000,-1.010000,155.730000,38.970000,-61.060000,2.000000
-1.210000,-0.120000,-1.010000,154.910000,37.720000,-61.490000,84.000000
-1.140000,-0.160000,-1.050000,154.310000,36.750000,-61.850000,0.850000
-1.100000,-0.270000,-1.080000,153.950000,35.890000,-62.190000,3.000000
-1.080000,-0.360000,-1.110000,153.790000,34.990000,-62.460000,36.000000
-1.070000,-0.440000,-1.120000,153.760000,34.050000,-62.670000,0.490000
-1.120000,-0.510000,-1.130000,153.760000,33.110000,-62.910000,3.000000
-1.130000,-0.520000,-1.120000,153.790000,32.250000,-63.200000,0.430000
-1.120000,-0.510000,-1.090000,153.900000,31.540000,-63.580000,-170.770000
-1.080000,-0.500000,-1.070000,154.170000,31.050000,-64.030000,42.000000
-1.000000,-0.510000,-1.090000,154.580000,30.760000,-64.520000,37.330000
-0.940000,-0.520000,-1.130000,155.700000,30.550000,-64.950000,9.000000
-0.900000,-0.520000,-1.200000,156.220000,30.310000,-65.290000,158.970000
-0.900000,-0.500000,-1.280000,156.840000,29.920000,-65.560000,0.000000
-0.950000,-0.440000,-1.360000,157.000000,29.340000,-65.790000,42.450000
-1.000000,-0.390000,-1.390000,157.060000,28.620000,-66.050000,0.050000
